Exercice;siren;Code commune;Nom Collectivité;Population municipale;Population totale;com_code;tranche_poids_des_logements_sociaux;Tranche revenu par habitant;Commune rurale;Code Officiel Région;Code Officiel Département;Strate population;Outre-mer;Code Officiel EPCI;Compte 2023 Disponible;Commune touristique;Présence QPV;Commune de montagne;Nom Officiel Commune;Population totale du dernier exercice;Nom Officiel Région;Nom Officiel Département;Nom Officiel EPCI;annee_texte
2012;211104211;11421;Villedaigne;459;466;11421;3;1;Non;76;11;3;Non;241100593;1;Non;Non;Non;Villedaigne;562;Occitanie;Aude;Communauté d'agglomération Le Grand Narbonne;2012
2012;211104302;11430;Villeneuve-la-Comptal;1211;1249;11430;1;1;Non;76;11;3;Non;200035855;1;Non;Non;Non;Villeneuve-la-Comptal;1421;Occitanie;Aude;Communauté de communes Castelnaudary Lauragais Audois;2012
2012;211200050;12005;Alpuech;82;83;12223;9;1;Oui;76;12;3;Non;200067171;1;Oui;Non;Oui;Argences en Aubrac;1641;Occitanie;Aveyron;Communauté de communes Aubrac,Carladez et Viadène;2012
2012;211200134;12013;Aubin;4134;4305;12013;9;1;Non;76;12;5;Non;200067064;1;Non;Non;Oui;Aubin;3777;Occitanie;Aveyron;Communauté de communes Decazeville Communauté;2012
2012;211200183;12018;Balaguier-d'Olt;129;131;12018;0;1;Oui;76;12;1;Non;200067361;1;Non;Non;Non;Balaguier-d'Olt;187;Occitanie;Aveyron;Communauté de communes Grand-Figeac;2012
2012;211200209;12020;Balsac;598;616;12090;9;2;Oui;76;12;4;Non;241200187;1;Oui;Non;Oui;Druelle Balsac;3289;Occitanie;Aveyron;Communauté d'agglomération Rodez Agglomération;2012
2012;211200316;12031;Bournazel;331;337;12031;1;1;Oui;76;12;2;Non;241200625;1;Non;Non;Oui;Bournazel;361;Occitanie;Aveyron;Communauté de communes du Pays Rignacois;2012
2012;211200399;12039;Brusque;309;314;12039;1;1;Oui;76;12;2;Non;200067163;1;Non;Non;Oui;Brusque;265;Occitanie;Aveyron;Communauté de communes Monts,Rance et Rougier;2012
2012;211200407;12040;Buzeins;185;188;12270;9;1;Non;76;12;5;Non;200068484;1;Non;Non;Oui;Sévérac d'Aveyron;4198;Occitanie;Aveyron;Communauté de communes des Causses à l'Aubrac;2012
2012;211200456;12045;Camboulazet;355;364;12045;1;1;Oui;76;12;2;Non;200068831;1;Oui;Non;Oui;Camboulazet;393;Occitanie;Aveyron;Communauté de communes Pays Ségali Communauté;2012
2012;211200506;12050;Canet-de-Salars;416;425;12050;1;1;Oui;76;12;2;Non;241200765;1;Non;Non;Oui;Canet-de-Salars;459;Occitanie;Aveyron;Communauté de communes de Lévézou Pareloup;2012
2012;211200597;12059;Castanet;545;574;12059;0;1;Oui;76;12;3;Non;200068831;1;Non;Non;Oui;Castanet;540;Occitanie;Aveyron;Communauté de communes Pays Ségali Communauté;2012
2012;211200605;12060;Castelmary;137;140;12060;0;1;Oui;76;12;1;Non;200068831;1;Non;Non;Oui;Castelmary;117;Occitanie;Aveyron;Communauté de communes Pays Ségali Communauté;2012
2012;211200613;12061;Castelnau-de-Mandailles;544;553;12061;0;1;Oui;76;12;3;Non;200068484;1;Non;Non;Oui;Castelnau-de-Mandailles;581;Occitanie;Aveyron;Communauté de communes des Causses à l'Aubrac;2012
2012;211200720;12072;Comprégnac;231;246;12072;0;3;Oui;76;12;2;Non;241200567;1;Non;Non;Oui;Comprégnac;235;Occitanie;Aveyron;Communauté de communes de Millau Grands Causses;2012
2012;211200803;12080;Coupiac;461;472;12080;2;1;Oui;76;12;2;Non;200067155;1;Non;Non;Oui;Coupiac;372;Occitanie;Aveyron;Communauté de communes Saint Affricain,Roquefort,Sept Vallons;2012
2012;211200886;12088;Curières;244;251;12088;0;1;Oui;76;12;2;Non;200067171;1;Non;Non;Oui;Curières;227;Occitanie;Aveyron;Communauté de communes Aubrac,Carladez et Viadène;2012
2012;211200894;12089;Decazeville;6107;6302;12089;9;1;Non;76;12;6;Non;200067064;1;Non;Non;Oui;Decazeville;5408;Occitanie;Aveyron;Communauté de communes Decazeville Communauté;2012
2012;211200910;12091;Drulhe;403;415;12091;2;1;Oui;76;12;2;Non;241200674;1;Non;Non;Non;Drulhe;469;Occitanie;Aveyron;Communauté de communes du Plateau de Montbazens;2012
2012;211201165;12116;Huparlac;245;260;12116;0;1;Oui;76;12;2;Non;200067171;1;Non;Non;Oui;Huparlac;267;Occitanie;Aveyron;Communauté de communes Aubrac,Carladez et Viadène;2012
2012;211201173;12117;Lacalm;204;214;12223;9;1;Oui;76;12;3;Non;200067171;1;Oui;Non;Oui;Argences en Aubrac;1641;Occitanie;Aveyron;Communauté de communes Aubrac,Carladez et Viadène;2012
2012;211201199;12119;Laguiole;1267;1322;12119;1;1;Oui;76;12;3;Non;200067171;1;Oui;Non;Oui;Laguiole;1257;Occitanie;Aveyron;Communauté de communes Aubrac,Carladez et Viadène;2012
2012;211201223;12122;Lapanouse-de-Cernon;120;122;12122;0;1;Oui;76;12;1;Non;241200906;1;Non;Non;Oui;Lapanouse-de-Cernon;132;Occitanie;Aveyron;Communauté de communes Larzac et Vallées;2012
2012;213001431;30143;Laval-Saint-Roman;232;238;30143;0;1;Oui;76;30;2;Non;200034692;1;Non;Non;Non;Laval-Saint-Roman;219;Occitanie;Gard;Communauté d'agglomération du Gard Rhodanien;2012
2012;213001449;30144;Lecques;410;412;30144;0;1;Oui;76;30;2;Non;243000296;1;Non;Non;Non;Lecques;467;Occitanie;Gard;Communauté de communes du Pays de Sommières;2012
2012;213001712;30171;Molières-sur-Cèze;1595;1620;30171;8;0;Oui;76;30;3;Non;200035129;1;Non;Non;Oui;Molières-sur-Cèze;1222;Occitanie;Gard;Communauté de communes de Cèze Cévennes;2012
2012;213001761;30176;Montdardier;195;203;30176;0;1;Oui;76;30;1;Non;243000270;1;Non;Non;Oui;Montdardier;194;Occitanie;Gard;Communauté de communes du Pays Viganais;2012
2012;213001829;30182;Montpezat;1092;1109;30182;2;1;Oui;76;30;3;Non;243000296;1;Non;Non;Non;Montpezat;1412;Occitanie;Gard;Communauté de communes du Pays de Sommières;2012
2012;213001845;30184;Moussac;1212;1220;30184;1;1;Oui;76;30;3;Non;200034379;1;Non;Non;Non;Moussac;1546;Occitanie;Gard;Communauté de communes Pays d'Uzès;2012
2012;213001910;30191;Orsan;1094;1122;30191;1;2;Non;76;30;3;Non;200034692;1;Non;Non;Non;Orsan;1211;Occitanie;Gard;Communauté d'agglomération du Gard Rhodanien;2012
2012;213001936;30193;Parignargues;604;612;30193;0;1;Oui;76;30;3;Non;243000296;1;Non;Non;Non;Parignargues;717;Occitanie;Gard;Communauté de communes du Pays de Sommières;2012
2012;213001944;30194;Peyremale;278;285;30194;0;1;Oui;76;30;2;Non;200035129;1;Non;Non;Oui;Peyremale;280;Occitanie;Gard;Communauté de communes de Cèze Cévennes;2012
2012;213001951;30195;Peyrolles;39;40;30195;0;0;Oui;76;30;0;Non;200034601;1;Non;Non;Oui;Peyrolles;37;Occitanie;Gard;Communauté de communes Causses Aigoual Cévennes;2012
2012;213002009;30200;Pompignan;819;828;30200;1;1;Oui;76;30;3;Non;200034411;1;Non;Non;Non;Pompignan;958;Occitanie;Gard;Communauté de communes du Piémont Cévenol;2012
2012;213002199;30219;Rogues;110;111;30219;0;1;Oui;76;30;1;Non;243000270;1;Non;Non;Oui;Rogues;108;Occitanie;Gard;Communauté de communes du Pays Viganais;2012
2012;213002223;30222;La Roque-sur-Cèze;173;177;30222;0;2;Oui;76;30;1;Non;200034692;1;Non;Non;Non;La Roque-sur-Cèze;184;Occitanie;Gard;Communauté d'agglomération du Gard Rhodanien;2012
2012;213002462;30246;Sainte-Croix-de-Caderle;121;128;30246;0;1;Oui;76;30;1;Non;200066918;1;Non;Non;Oui;Sainte-Croix-de-Caderle;114;Occitanie;Gard;Communauté d'agglomération Alès Agglomération;2012
2012;213002595;30259;Saint-Hilaire-de-Brethmas;4160;4284;30259;9;2;Non;76;30;5;Non;200066918;1;Non;Non;Non;Saint-Hilaire-de-Brethmas;4679;Occitanie;Gard;Communauté d'agglomération Alès Agglomération;2012
2012;213002611;30261;Saint-Hippolyte-de-Caton;204;206;30261;0;2;Oui;76;30;2;Non;200066918;1;Non;Non;Non;Saint-Hippolyte-de-Caton;254;Occitanie;Gard;Communauté d'agglomération Alès Agglomération;2012
2012;213002645;30264;Saint-Jean-de-Ceyrargues;158;162;30264;0;1;Oui;76;30;1;Non;200066918;1;Non;Non;Non;Saint-Jean-de-Ceyrargues;176;Occitanie;Gard;Communauté d'agglomération Alès Agglomération;2012
2012;213002710;30271;Saint-Julien-de-Cassagnas;636;649;30271;0;1;Non;76;30;3;Non;200066918;1;Non;Non;Non;Saint-Julien-de-Cassagnas;742;Occitanie;Gard;Communauté d'agglomération Alès Agglomération;2012
2012;213002728;30272;Saint-Julien-de-la-Nef;124;131;30272;0;1;Oui;76;30;1;Non;243400736;1;Non;Non;Oui;Saint-Julien-de-la-Nef;146;Occitanie;Gard;Communauté de communes des Cévennes Gangeoises et Suménoises;2012
2012;213002785;30278;Saint-Laurent-des-Arbres;2400;2449;30278;9;2;Non;76;30;4;Non;200034692;1;Non;Non;Non;Saint-Laurent-des-Arbres;3034;Occitanie;Gard;Communauté d'agglomération du Gard Rhodanien;2012
2012;213002801;30280;Saint-Laurent-le-Minier;364;374;30280;0;0;Oui;76;30;2;Non;243000270;1;Non;Non;Oui;Saint-Laurent-le-Minier;380;Occitanie;Gard;Communauté de communes du Pays Viganais;2012
2012;213002892;30289;Saint-Nazaire-des-Gardies;77;78;30289;0;1;Oui;76;30;0;Non;200034411;1;Non;Non;Non;Saint-Nazaire-des-Gardies;87;Occitanie;Gard;Communauté de communes du Piémont Cévenol;2012
2012;213002934;30293;Saint-Privat-de-Champclos;308;310;30293;1;1;Oui;76;30;2;Non;200035129;1;Non;Non;Non;Saint-Privat-de-Champclos;354;Occitanie;Gard;Communauté de communes de Cèze Cévennes;2012
2012;213002959;30295;Saint-Quentin-la-Poterie;2942;3025;30295;9;2;Non;76;30;4;Non;200034379;1;Non;Non;Non;Saint-Quentin-la-Poterie;3111;Occitanie;Gard;Communauté de communes Pays d'Uzès;2012
2012;213003213;30321;Sommières;4496;4547;30321;9;1;Non;76;30;6;Non;243000296;1;Oui;Non;Non;Sommières;5109;Occitanie;Gard;Communauté de communes du Pays de Sommières;2012
2012;213003304;30330;Tornac;880;897;30330;0;1;Oui;76;30;3;Non;200066918;1;Non;Non;Non;Tornac;973;Occitanie;Gard;Communauté d'agglomération Alès Agglomération;2012
2012;213003437;30343;Verfeuil;543;554;30343;1;1;Oui;76;30;3;Non;200034692;1;Non;Non;Non;Verfeuil;608;Occitanie;Gard;Communauté d'agglomération du Gard Rhodanien;2012
2012;213003445;30344;Vergèze;4247;4318;30344;9;2;Non;76;30;6;Non;243000569;1;Non;Non;Non;Vergèze;5536;Occitanie;Gard;Communauté de communes Rhony,Vistre,Vidourle;2012
2012;213003478;30347;Vestric-et-Candiac;1352;1372;30347;1;1;Non;76;30;3;Non;243000569;1;Non;Non;Non;Vestric-et-Candiac;1381;Occitanie;Gard;Communauté de communes Rhony,Vistre,Vidourle;2012
2012;213003502;30350;Le Vigan;3959;4135;30350;9;1;Non;76;30;5;Non;243000270;1;Non;Non;Oui;Le Vigan;3824;Occitanie;Gard;Communauté de communes du Pays Viganais;2012
2012;213100522;31052;Beaumont-sur-Lèze;1510;1548;31052;0;2;Oui;76;31;3;Non;200068807;1;Non;Non;Non;Beaumont-sur-Lèze;1622;Occitanie;Haute-Garonne;Communauté de communes du Bassin Auterivain Haut-Garonnais;2012
2012;213100746;31074;Bonrepos-Riquet;242;251;31074;0;2;Oui;76;31;2;Non;243100732;1;Non;Non;Non;Bonrepos-Riquet;297;Occitanie;Haute-Garonne;Communauté de communes des Coteaux du Girou;2012
2012;213100845;31084;Boussens;1088;1112;31084;2;1;Non;76;31;3;Non;200068815;1;Non;Non;Non;Boussens;1077;Occitanie;Haute-Garonne;Communauté de communes Cœur de Garonne;2012
2012;213100951;31095;Cabanac-Cazaux;117;119;31095;0;2;Oui;76;31;1;Non;200073146;1;Non;Non;Oui;Cabanac-Cazaux;131;Occitanie;Haute-Garonne;Communauté de communes Cagire Garonne Salat;2012
2012;213101066;31106;Caraman;2361;2388;31106;9;2;Non;76;31;4;Non;200071298;1;Non;Non;Non;Caraman;2586;Occitanie;Haute-Garonne;Communauté de communes des Terres du Lauragais;2012
2012;213101090;31109;Cassagnabère-Tournas;415;421;31109;0;1;Oui;76;31;2;Non;200072643;1;Non;Non;Non;Cassagnabère-Tournas;471;Occitanie;Haute-Garonne;Communauté de communes Cœur et Coteaux du Comminges;2012
2012;213101173;31117;Castelmaurou;3576;3667;31117;9;2;Non;76;31;5;Non;243100815;1;Non;Non;Non;Castelmaurou;4508;Occitanie;Haute-Garonne;Communauté de communes des Coteaux Bellevue;2012
2012;213101223;31122;Casties-Labrande;102;103;31122;0;1;Oui;76;31;1;Non;200068815;1;Non;Non;Non;Casties-Labrande;109;Occitanie;Haute-Garonne;Communauté de communes Cœur de Garonne;2012
2012;213101231;31123;Castillon-de-Larboust;66;67;31123;0;1;Oui;76;31;0;Non;200072635;1;Non;Non;Oui;Castillon-de-Larboust;77;Occitanie;Haute-Garonne;Communauté de communes Pyrénées Haut Garonnaises;2012
2012;213101256;31125;Cathervielle;34;35;31125;0;1;Oui;76;31;0;Non;200072635;1;Non;Non;Oui;Cathervielle;36;Occitanie;Haute-Garonne;Communauté de communes Pyrénées Haut Garonnaises;2012
2012;213101330;31133;Cazeaux-de-Larboust;92;93;31133;0;1;Oui;76;31;1;Non;200072635;1;Non;Non;Oui;Cazeaux-de-Larboust;106;Occitanie;Haute-Garonne;Communauté de communes Pyrénées Haut Garonnaises;2012
2012;213101389;31138;Charlas;223;228;31138;1;1;Oui;76;31;2;Non;200072643;1;Non;Non;Non;Charlas;255;Occitanie;Haute-Garonne;Communauté de communes Cœur et Coteaux du Comminges;2012
2012;213101496;31149;Colomiers;34306;34603;31149;9;2;Non;76;31;8;Non;243100518;1;Non;Oui;Non;Colomiers;40342;Occitanie;Haute-Garonne;Toulouse Métropole;2012
2012;213101504;31150;Cornebarrieu;5658;5712;31150;9;2;Non;76;31;6;Non;243100518;1;Non;Non;Non;Cornebarrieu;7827;Occitanie;Haute-Garonne;Toulouse Métropole;2012
2012;213101512;31151;Corronsac;688;705;31151;1;3;Oui;76;31;3;Non;243100633;1;Non;Non;Non;Corronsac;899;Occitanie;Haute-Garonne;Communauté d'agglomération du Sicoval;2012
2012;213000169;30016;Arre;288;293;30016;2;0;Oui;76;30;2;Non;243000270;1;Non;Non;Oui;Arre;289;Occitanie;Gard;Communauté de communes du Pays Viganais;2012
2012;213000201;30020;Aubord;2396;2442;30020;1;2;Non;76;30;4;Non;243000593;1;Non;Non;Non;Aubord;2390;Occitanie;Gard;Communauté de communes de Petite Camargue;2012
2012;213000300;30030;Baron;327;329;30030;0;1;Oui;76;30;2;Non;200034379;1;Non;Non;Non;Baron;368;Occitanie;Gard;Communauté de communes Pays d'Uzès;2012
2012;213000391;30039;Bezouce;2113;2144;30039;9;1;Non;76;30;4;Non;243000643;1;Non;Non;Non;Bezouce;2341;Occitanie;Gard;Communauté d'agglomération de Nîmes Métropole;2012
2012;213000581;30058;La Cadière-et-Cambo;202;207;30058;0;1;Oui;76;30;2;Non;200034411;1;Non;Non;Oui;La Cadière-et-Cambo;224;Occitanie;Gard;Communauté de communes du Piémont Cévenol;2012
2012;213000664;30066;Cannes-et-Clairan;424;432;30066;1;1;Oui;76;30;3;Non;243000296;1;Non;Non;Non;Cannes-et-Clairan;572;Occitanie;Gard;Communauté de communes du Pays de Sommières;2012
2012;213000672;30067;La Capelle-et-Masmolène;396;399;30067;0;2;Oui;76;30;2;Non;200034379;1;Non;Non;Non;La Capelle-et-Masmolène;422;Occitanie;Gard;Communauté de communes Pays d'Uzès;2012
2012;213000706;30070;Carsan;656;683;30070;1;1;Non;76;30;3;Non;200034692;1;Non;Non;Non;Carsan;795;Occitanie;Gard;Communauté d'agglomération du Gard Rhodanien;2012
2012;213000722;30072;Castelnau-Valence;382;383;30072;0;1;Oui;76;30;2;Non;200066918;1;Non;Non;Non;Castelnau-Valence;491;Occitanie;Gard;Communauté d'agglomération Alès Agglomération;2012
2012;213000862;30086;Collorgues;541;548;30086;0;1;Oui;76;30;3;Non;200034379;1;Non;Non;Non;Collorgues;677;Occitanie;Gard;Communauté de communes Pays d'Uzès;2012
2012;213000896;30089;Comps;1635;1663;30089;0;1;Non;76;30;3;Non;243000684;1;Oui;Non;Non;Comps;1767;Occitanie;Gard;Communauté de communes du Pont du Gard;2012
2012;213001001;30100;Cruviers-Lascours;631;639;30100;0;1;Oui;76;30;3;Non;200066918;1;Non;Non;Non;Cruviers-Lascours;715;Occitanie;Gard;Communauté d'agglomération Alès Agglomération;2012
2012;213001258;30125;Garons;4442;4497;30125;9;1;Non;76;30;6;Non;243000643;1;Non;Non;Non;Garons;5085;Occitanie;Gard;Communauté d'agglomération de Nîmes Métropole;2012
2012;213001720;30172;Monoblet;617;669;30172;1;1;Oui;76;30;3;Non;200034411;1;Non;Non;Oui;Monoblet;775;Occitanie;Gard;Communauté de communes du Piémont Cévenol;2012
2012;214600397;46039;Brengues;220;227;46039;1;1;Oui;76;46;2;Non;200067361;1;Non;Non;Non;Brengues;213;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214600504;46050;Cambayrac;141;144;46050;0;1;Oui;76;46;1;Non;244600433;1;Non;Non;Non;Cambayrac;139;Occitanie;Lot;Communauté de communes de la Vallée du Lot et du Vignoble;2012
2012;214600538;46053;Camburat;464;469;46053;1;2;Non;76;46;2;Non;200067361;1;Non;Non;Non;Camburat;436;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214600710;46071;Comiac;235;245;46311;1;1;Oui;76;46;3;Non;200066371;1;Non;Non;Oui;Sousceyrac-en-Quercy;1353;Occitanie;Lot;Communauté de communes Causses et Vallée de la Dordogne;2012
2012;214600751;46075;Corn;200;204;46075;0;1;Oui;76;46;2;Non;200067361;1;Non;Non;Non;Corn;244;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214600793;46079;Cras;92;96;46079;0;1;Oui;76;46;1;Non;244600573;1;Non;Non;Non;Cras;104;Occitanie;Lot;Communauté de communes du Causse de Labastide-Murat;2012
2012;214600843;46084;Creysse;296;301;46084;1;1;Oui;76;46;2;Non;200066371;1;Oui;Non;Non;Creysse;314;Occitanie;Lot;Communauté de communes Causses et Vallée de la Dordogne;2012
2012;214600892;46089;Duravel;957;985;46089;1;1;Oui;76;46;3;Non;244600433;1;Non;Non;Non;Duravel;956;Occitanie;Lot;Communauté de communes de la Vallée du Lot et du Vignoble;2012
2012;214601007;46100;Faycelles;626;640;46100;0;2;Oui;76;46;3;Non;200067361;1;Non;Non;Non;Faycelles;726;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214601064;46106;Floirac;271;277;46106;0;3;Oui;76;46;2;Non;200066371;1;Oui;Non;Non;Floirac;248;Occitanie;Lot;Communauté de communes Causses et Vallée de la Dordogne;2012
2012;214601072;46107;Floressas;151;155;46107;0;2;Oui;76;46;1;Non;244600433;1;Non;Non;Non;Floressas;178;Occitanie;Lot;Communauté de communes de la Vallée du Lot et du Vignoble;2012
2012;214601239;46123;Girac;379;395;46123;0;1;Non;76;46;2;Non;200066371;1;Non;Non;Non;Girac;367;Occitanie;Lot;Communauté de communes Causses et Vallée de la Dordogne;2012
2012;214601247;46124;Glanes;291;302;46124;1;1;Oui;76;46;2;Non;200066371;1;Non;Non;Non;Glanes;309;Occitanie;Lot;Communauté de communes Causses et Vallée de la Dordogne;2012
2012;214601437;46143;Lacapelle-Marival;1326;1371;46143;2;1;Oui;76;46;3;Non;200067361;1;Non;Non;Non;Lacapelle-Marival;1326;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214601577;46157;Larroque-Toirac;143;144;46157;0;1;Oui;76;46;1;Non;200067361;1;Non;Non;Non;Larroque-Toirac;138;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214601619;46161;Lauresses;284;291;46161;0;1;Oui;76;46;2;Non;200067361;1;Non;Non;Oui;Lauresses;252;Occitanie;Lot;Communauté de communes Grand-Figeac;2012
2012;214601643;46164;Lavercantière;256;259;46164;1;1;Oui;76;46;2;Non;200035327;1;Non;Non;Non;Lavercantière;263;Occitanie;Lot;Communauté de communes Cazals-Salviac;2012
2012;218100618;81061;Castanet;186;188;81061;0;2;Oui;76;81;1;Non;200066124;1;Non;Non;Non;Castanet;196;Occitanie;Tarn;Communauté d'agglomération Gaillac-Graulhet;2012
2012;218100634;81063;Castelnau-de-Lévis;1501;1540;81063;1;2;Oui;76;81;3;Non;248100737;1;Non;Non;Non;Castelnau-de-Lévis;1654;Occitanie;Tarn;Communauté d'agglomération de l'Albigeois (C2A);2012
2012;218100717;81071;Courris;83;84;81071;0;0;Oui;76;81;0;Non;248100497;1;Non;Non;Oui;Courris;82;Occitanie;Tarn;Communauté de communes Val 81;2012
2012;218100816;81081;Dourgne;1293;1347;81081;1;1;Oui;76;81;3;Non;248100158;1;Non;Non;Oui;Dourgne;1342;Occitanie;Tarn;Communauté de communes du Sor et de l'Agout;2012
2012;218100824;81082;Le Dourn;128;133;81082;0;0;Oui;76;81;1;Non;248100497;1;Non;Non;Oui;Le Dourn;116;Occitanie;Tarn;Communauté de communes Val 81;2012
2012;218100915;81091;Ferrières;145;149;81062;0;1;Oui;76;81;3;Non;200066561;1;Non;Non;Oui;Fontrieu;947;Occitanie;Tarn;Communauté de communes Sidobre Vals et Plateaux;2012
2012;218101020;81102;Garrigues;291;301;81102;0;3;Oui;76;81;2;Non;200034023;1;Non;Non;Non;Garrigues;293;Occitanie;Tarn;Communauté de communes Tarn-Agout;2012
2012;218101103;81110;Jouqueviel;99;103;81110;0;1;Oui;76;81;1;Non;200040905;1;Non;Non;Oui;Jouqueviel;102;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218101194;81119;Laboutarie;456;461;81119;0;1;Oui;76;81;2;Non;200034049;1;Non;Non;Non;Laboutarie;494;Occitanie;Tarn;Communauté de communes Centre Tarn;2012
2012;218101236;81123;Lacapelle-Ségalar;96;99;81123;0;2;Oui;76;81;0;Non;200034064;1;Non;Non;Non;Lacapelle-Ségalar;96;Occitanie;Tarn;Communauté de communes du Cordais et du Causse (4 C);2012
2012;218101251;81125;Lacaze;312;317;81125;0;1;Oui;76;81;2;Non;200066561;1;Non;Non;Oui;Lacaze;320;Occitanie;Tarn;Communauté de communes Sidobre Vals et Plateaux;2012
2012;218101400;81140;Lavaur;10475;10987;81140;9;1;Non;76;81;7;Non;200034023;1;Non;Non;Non;Lavaur;11214;Occitanie;Tarn;Communauté de communes Tarn-Agout;2012
2012;218101426;81142;Lempaut;696;713;81142;0;1;Oui;76;81;3;Non;243100567;1;Non;Non;Non;Lempaut;908;Occitanie;Tarn;Communauté de communes Aux sources du Canal du Midi;2012
2012;218101590;81159;Massac-Séran;311;320;81159;0;2;Oui;76;81;2;Non;200034023;1;Non;Non;Non;Massac-Séran;451;Occitanie;Tarn;Communauté de communes Tarn-Agout;2012
2012;218101673;81167;Miolles;105;109;81167;0;0;Oui;76;81;1;Non;200034031;1;Non;Non;Oui;Miolles;106;Occitanie;Tarn;Communauté de communes des Monts d'Alban et du Villefranchois;2012
2012;218101681;81168;Mirandol-Bourgnounac;1077;1099;81168;0;1;Oui;76;81;3;Non;200040905;1;Non;Non;Non;Mirandol-Bourgnounac;1058;Occitanie;Tarn;Communauté de communes Carmausin-Ségala;2012
2012;218101822;81182;Montredon-Labessonnié;2069;2102;81182;9;1;Oui;76;81;4;Non;200034049;1;Non;Non;Oui;Montredon-Labessonnié;2060;Occitanie;Tarn;Communauté de communes Centre Tarn;2012
2012;218101855;81185;Montvalen;206;213;81185;0;2;Oui;76;81;2;Non;200066124;1;Non;Non;Non;Montvalen;243;Occitanie;Tarn;Communauté d'agglomération Gaillac-Graulhet;2012
2012;218101905;81190;Mouzieys-Teulet;422;428;81190;0;1;Oui;76;81;3;Non;200034031;1;Non;Non;Non;Mouzieys-Teulet;558;Occitanie;Tarn;Communauté de communes des Monts d'Alban et du Villefranchois;2012
2012;218101954;81195;Navès;703;737;81195;0;2;Oui;76;81;3;Non;248100430;1;Non;Non;Non;Navès;712;Occitanie;Tarn;Communauté d'agglomération de Castres Mazamet;2012
2012;218102028;81202;Parisot;849;867;81202;1;2;Oui;76;81;3;Non;200066124;1;Non;Non;Non;Parisot;982;Occitanie;Tarn;Communauté d'agglomération Gaillac-Graulhet;2012
2012;218102051;81205;Péchaudier;187;191;81205;0;1;Oui;76;81;1;Non;248100158;1;Non;Non;Non;Péchaudier;196;Occitanie;Tarn;Communauté de communes du Sor et de l'Agout;2012
2012;218102069;81206;Penne;559;571;81206;0;1;Oui;76;81;3;Non;200034064;1;Non;Non;Non;Penne;605;Occitanie;Tarn;Communauté de communes du Cordais et du Causse (4 C);2012
2012;218102077;81207;Peyregoux;93;125;81207;0;1;Oui;76;81;1;Non;200034056;1;Non;Non;Non;Peyregoux;108;Occitanie;Tarn;Communauté de communes du Lautrécois et du Pays d'Agout;2012
2012;218102184;81218;Puygouzon;2888;2982;81218;9;3;Non;76;81;5;Non;248100737;1;Non;Non;Non;Puygouzon;3616;Occitanie;Tarn;Communauté d'agglomération de l'Albigeois (C2A);2012
2012;218102242;81224;Le Riols;116;120;81224;0;1;Oui;76;81;1;Non;200034064;1;Non;Non;Non;Le Riols;101;Occitanie;Tarn;Communauté de communes du Cordais et du Causse (4 C);2012
2012;218102259;81225;Rivières;902;916;81225;0;2;Oui;76;81;3;Non;200066124;1;Oui;Non;Non;Rivières;1102;Occitanie;Tarn;Communauté d'agglomération Gaillac-Graulhet;2012
2012;218102291;81229;Roquevidal;121;122;81229;0;2;Oui;76;81;1;Non;200034023;1;Non;Non;Non;Roquevidal;134;Occitanie;Tarn;Communauté de communes Tarn-Agout;2012
2012;218102317;81231;Rouairoux;373;378;81231;0;1;Oui;76;81;2;Non;248100745;1;Non;Non;Oui;Rouairoux;390;Occitanie;Tarn;Communauté de communes Thoré Montagne Noire;2012
2012;218102325;81232;Rouffiac;571;587;81232;0;2;Oui;76;81;3;Non;248100737;1;Non;Non;Non;Rouffiac;640;Occitanie;Tarn;Communauté d'agglomération de l'Albigeois (C2A);2012
2012;218102341;81234;Roussayrolles;69;71;81234;0;0;Oui;76;81;0;Non;200034064;1;Non;Non;Non;Roussayrolles;90;Occitanie;Tarn;Communauté de communes du Cordais et du Causse (4 C);2012
2012;218102366;81236;Saint-Agnan;225;236;81236;0;2;Oui;76;81;2;Non;200034023;1;Non;Non;Non;Saint-Agnan;285;Occitanie;Tarn;Communauté de communes Tarn-Agout;2012
2012;218102481;81248;Saint-Gauzens;778;795;81248;0;1;Oui;76;81;3;Non;200066124;1;Non;Non;Non;Saint-Gauzens;919;Occitanie;Tarn;Communauté d'agglomération Gaillac-Graulhet;2012
2012;218102770;81277;Saussenac;494;513;81277;0;1;Oui;76;81;3;Non;248100497;1;Non;Non;Non;Saussenac;621;Occitanie;Tarn;Communauté de communes Val 81;2012
2012;218102788;81278;Sauveterre;177;183;81278;0;1;Oui;76;81;1;Non;248100745;1;Non;Non;Oui;Sauveterre;171;Occitanie;Tarn;Communauté de communes Thoré Montagne Noire;2012
2012;218102846;81284;Le Sequestre;1556;1610;81284;2;1;Non;76;81;3;Non;248100737;1;Non;Non;Non;Le Sequestre;1981;Occitanie;Tarn;Communauté d'agglomération de l'Albigeois (C2A);2012
